,AC Power,DC scaled P_mp,DC scaled V_mp,DC scaled I_mp,Cell Temperature,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2022-01-01 01:10:00,0.0,0.0,0.0,0.0,-1.31,0.0,0.0,0.0,0.0,-1.31,2.07,0,0.0,0.0
2022-01-01 02:10:00,0.0,0.0,0.0,5.590327944286189e-28,-0.58,0.0,0.0,0.0,0.0,-0.58,2.14,0,0.0,0.0
2022-01-01 03:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,-0.27,0.0,0.0,0.0,0.0,-0.27,2.14,0,0.0,0.0
2022-01-01 04:10:00,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,1.02,2.07,0,0.0,0.0
2022-01-01 05:10:00,0.0,0.0,0.0,5.590327944286189e-28,1.51,0.0,0.0,0.0,0.0,1.51,2.0,0,0.0,0.0
2022-01-01 06:10:00,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,1.82,1.93,0,0.0,0.0
2022-01-01 07:10:00,0.0,0.0,0.0,5.590327944286189e-28,1.66,0.0,0.0,0.0,0.0,1.66,1.79,0,0.0,0.0
2022-01-01 08:10:00,39.03346057286823,100.17047292139456,381.4856459929666,0.24229092865803,2.6126258051971396,0.0,10.7,0.16,2.4,2.31,1.79,0,10.86,10.86
2022-01-01 09:10:00,3276.5549398918424,3428.2921777273336,411.43172532898905,7.688748986465343,12.289131662192045,245.05,102.74,1.66,9.64,2.42,1.59,0,104.4,349.45
2022-01-01 10:10:00,5773.39095848082,6001.533670497778,396.50888267148224,13.96641549533905,21.409588894742843,537.89,94.47,3.32,15.2,3.03,1.24,0,97.79,635.68
2022-01-01 11:10:00,6116.886143243122,6356.722984907789,391.06525989512016,14.998909360213604,24.453217205745368,581.51,99.11,4.18,18.62,4.56,1.17,0,103.29,684.8
2022-01-01 12:10:00,5734.214196532479,5962.107099751824,392.83967842563237,14.004256551613638,23.59075053884675,538.65,102.3,4.37,19.58,5.02,1.31,0,106.67,645.3199999999999
2022-01-01 13:10:00,3837.1882870136856,4006.7467640280715,402.76457373708695,9.179441591544997,17.776455600941482,279.04,145.24,3.44,17.97,5.64,1.52,0,148.68,427.72
2022-01-01 14:10:00,2663.7671567000716,2798.5181959995607,407.2309286011093,6.341076787886556,14.010188569663613,202.73,106.04,2.59,13.96,5.05,1.31,0,108.63,311.36
2022-01-01 15:10:00,699.1324040102808,778.3331945324204,398.9052977044896,1.8004098513860967,10.373791838521994,160.73,40.48,1.51,7.93,4.54,1.31,0,41.99,202.72
2022-01-01 16:10:00,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,3.75,1.52,0,0.0,0.0
2022-01-01 17:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,2.21,0.0,0.0,0.0,0.0,2.21,1.52,0,0.0,0.0
2022-01-01 18:10:00,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.42,1.45,0,0.0,0.0
2022-01-01 19:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,-0.68,0.0,0.0,0.0,0.0,-0.68,1.45,0,0.0,0.0
2022-01-01 20:10:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.1,1.45,0,0.0,0.0
2022-01-01 21:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,-0.68,0.0,0.0,0.0,0.0,-0.68,1.38,0,0.0,0.0
2022-01-01 22:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,-1.87,0.0,0.0,0.0,0.0,-1.87,1.31,0,0.0,0.0
2022-01-01 23:10:00,0.0,0.0,0.0,0.0,-2.62,0.0,0.0,0.0,0.0,-2.62,1.24,0,0.0,0.0
2022-01-02 00:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-2.92,0.0,0.0,0.0,0.0,-2.92,1.1,0,0.0,0.0
2022-01-02 01:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-2.99,0.0,0.0,0.0,0.0,-2.99,1.17,0,0.0,0.0
2022-01-02 02:10:00,0.0,0.0,0.0,0.0,-3.48,0.0,0.0,0.0,0.0,-3.48,1.1,0,0.0,0.0
2022-01-02 03:10:00,0.0,0.0,0.0,0.0,-3.89,0.0,0.0,0.0,0.0,-3.89,1.1,0,0.0,0.0
2022-01-02 04:10:00,0.0,0.0,0.0,0.0,-4.09,0.0,0.0,0.0,0.0,-4.09,1.1,0,0.0,0.0
2022-01-02 05:10:00,0.0,0.0,0.0,0.0,-4.31,0.0,0.0,0.0,0.0,-4.31,1.1,0,0.0,0.0
2022-01-02 06:10:00,0.0,0.0,0.0,0.0,-4.56,0.0,0.0,0.0,0.0,-4.56,1.17,0,0.0,0.0
2022-01-02 07:10:00,0.0,0.0,0.0,0.0,-4.81,0.0,0.0,0.0,0.0,-4.81,1.17,0,0.0,0.0
2022-01-02 08:10:00,43.05277597146833,103.64029041172955,395.4625358993147,0.24182372476863398,-4.6474754372220355,0.0,10.7,0.16,2.41,-4.96,1.31,0,10.86,10.86
2022-01-02 09:10:00,4584.432108578549,4773.523779849375,413.8525212695711,10.643123876323864,11.431356481213598,398.6,85.01,1.93,9.67,-2.74,1.1,0,86.94000000000001,485.54
2022-01-02 10:10:00,5972.415383772316,6206.674049398429,395.8468917563437,14.467961062974636,21.708496917474314,566.43,88.86,3.42,15.24,2.13,0.83,0,92.28,658.7099999999999
2022-01-02 11:10:00,6525.182135644098,6778.683580228793,386.10305679508485,16.200102189770234,27.132959873188327,662.27,73.58,4.43,18.69,5.13,0.83,0,78.00999999999999,740.28
2022-01-02 12:10:00,6088.020884554051,6328.32136531194,385.9712574913132,15.128964106772479,27.47510438359881,617.51,75.81,4.64,19.67,6.73,0.83,0,80.45,697.96
2022-01-02 13:10:00,4674.326873109177,4869.8116374311085,396.4029003247524,11.335768593842003,21.721850389443922,418.45,110.0,3.93,18.08,6.11,1.03,0,113.93,532.38
2022-01-02 14:10:00,1891.4187828293868,2003.7726182987465,409.0136868349404,4.520497449185572,11.259306071598203,94.52,118.38,2.14,14.08,5.1,1.38,0,120.52,215.04
2022-01-02 15:10:00,503.22528130580815,576.674669360695,400.94413783962756,1.3271580300456014,6.772287063703934,17.1,54.0,0.86,8.06,4.74,1.59,0,54.86,71.96000000000001
2022-01-02 16:10:00,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,3.88,1.72,0,0.0,0.0
2022-01-02 17:10:00,0.0,-0.0,0.0,-1.1180655888572378e-27,3.05,0.0,0.0,0.0,0.0,3.05,1.59,0,0.0,0.0
2022-01-02 18:10:00,0.0,0.0,0.0,1.1180655888572378e-27,2.72,0.0,0.0,0.0,0.0,2.72,1.59,0,0.0,0.0
2022-01-02 19:10:00,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,2.36,1.59,0,0.0,0.0
2022-01-02 20:10:00,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,1.78,1.66,0,0.0,0.0
2022-01-02 21:10:00,0.0,0.0,0.0,5.590327944286189e-28,0.79,0.0,0.0,0.0,0.0,0.79,1.59,0,0.0,0.0
2022-01-02 22:10:00,0.0,-0.0,0.0,-1.1180655888572378e-27,0.23,0.0,0.0,0.0,0.0,0.23,1.72,0,0.0,0.0
2022-01-02 23:10:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.1,1.79,0,0.0,0.0
2022-01-03 00:10:00,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,-1.09,1.66,0,0.0,0.0
2022-01-03 01:10:00,0.0,0.0,0.0,0.0,-1.52,0.0,0.0,0.0,0.0,-1.52,1.66,0,0.0,0.0
2022-01-03 02:10:00,0.0,0.0,0.0,0.0,-1.49,0.0,0.0,0.0,0.0,-1.49,1.66,0,0.0,0.0
2022-01-03 03:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-1.68,0.0,0.0,0.0,0.0,-1.68,1.66,0,0.0,0.0
2022-01-03 04:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-1.84,0.0,0.0,0.0,0.0,-1.84,1.72,0,0.0,0.0
2022-01-03 05:10:00,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,-0.71,1.72,0,0.0,0.0
2022-01-03 06:10:00,0.0,0.0,0.0,0.0,-1.16,0.0,0.0,0.0,0.0,-1.16,1.86,0,0.0,0.0
2022-01-03 07:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-1.47,0.0,0.0,0.0,0.0,-1.47,1.93,0,0.0,0.0
2022-01-03 08:10:00,32.03710945636856,92.77747937652946,385.5460809264348,0.22204546530045816,-0.23504057281962135,0.0,9.81,0.15,2.43,-0.51,1.93,0,9.96,9.96
2022-01-03 09:10:00,1737.1855696213263,1844.0964820138634,418.16461089262066,4.069227730380269,5.440404558035812,93.72,89.3,1.3,9.7,0.28,1.72,0,90.6,184.32
2022-01-03 10:10:00,4424.467305337761,4610.382619271954,406.8289459812042,10.456847050217908,15.552692238900907,325.57,146.0,2.89,15.3,2.09,1.52,0,148.89,474.46
2022-01-03 11:10:00,4554.464026015591,4745.225294948536,401.91961748288116,10.894147832976723,18.460379230277763,320.17,171.14,3.55,18.77,4.55,1.66,0,174.69,494.86
2022-01-03 12:10:00,3170.3174934133367,3319.6439456068447,407.5210144013276,7.516525383569824,14.488008860796695,159.64,179.0,3.16,19.77,5.14,2.07,0,182.16,341.79999999999995
2022-01-03 13:10:00,1275.8919716104801,1370.901592324495,406.96181257223463,3.1083381150754037,10.009456409270783,15.31,122.87,1.84,18.19,6.18,2.07,0,124.71,140.02
2022-01-03 14:10:00,1162.833144889972,1254.610243407598,407.0830194957801,2.8438158720970197,9.312656100862808,25.85,103.26,1.61,14.2,5.67,1.79,0,104.87,130.72
2022-01-03 15:10:00,68.66315815295269,130.70635635962333,380.67803237743004,0.3168214113052962,5.347277238924306,0.0,13.99,0.2,8.19,4.95,1.72,0,14.19,14.19
2022-01-03 16:10:00,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,3.4,1.38,0,0.0,0.0
2022-01-03 17:10:00,0.0,0.0,0.0,5.590327944286189e-28,2.8,0.0,0.0,0.0,0.0,2.8,1.1,0,0.0,0.0
2022-01-03 18:10:00,0.0,-0.0,0.0,-1.1180655888572378e-27,1.34,0.0,0.0,0.0,0.0,1.34,1.17,0,0.0,0.0
2022-01-03 19:10:00,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,1.24,0,0.0,0.0
2022-01-03 20:10:00,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.35,0.97,0,0.0,0.0
2022-01-03 21:10:00,0.0,0.0,0.0,5.590327944286189e-28,0.86,0.0,0.0,0.0,0.0,0.86,1.03,0,0.0,0.0
2022-01-03 22:10:00,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.36,1.03,0,0.0,0.0
2022-01-03 23:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-0.73,0.0,0.0,0.0,0.0,-0.73,1.1,0,0.0,0.0
2022-01-04 00:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-1.32,0.0,0.0,0.0,0.0,-1.32,1.1,0,0.0,0.0
2022-01-04 01:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-1.7,0.0,0.0,0.0,0.0,-1.7,1.1,0,0.0,0.0
2022-01-04 02:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-0.73,0.0,0.0,0.0,0.0,-0.73,0.97,0,0.0,0.0
2022-01-04 03:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-1.12,0.0,0.0,0.0,0.0,-1.12,1.03,0,0.0,0.0
2022-01-04 04:10:00,0.0,0.0,0.0,0.0,-1.58,0.0,0.0,0.0,0.0,-1.58,1.17,0,0.0,0.0
2022-01-04 05:10:00,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.3,0.97,0,0.0,0.0
2022-01-04 06:10:00,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.97,0,0.0,0.0
2022-01-04 07:10:00,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,0.0,-1.1,1.17,0,0.0,0.0
2022-01-04 08:10:00,31.955366314752407,92.70779945713393,385.2406461068294,0.22205461417377778,-0.07674408386050781,0.0,9.81,0.15,2.45,-0.37,0.97,0,9.96,9.96
2022-01-04 09:10:00,4696.509458687911,4890.070359340162,408.2695066890011,11.052074297036135,14.720728454218554,425.79,76.26,1.97,9.75,0.01,1.1,0,78.23,504.02
2022-01-04 10:10:00,5696.29602282028,5921.1274108417065,400.5610565644211,13.639904019966,19.052876040652006,517.87,99.59,3.3,15.36,1.02,1.17,0,102.89,620.76
2022-01-04 11:10:00,2191.286790475072,2311.510801470307,414.43453799118197,5.146543143365873,8.88042836125935,72.48,157.19,2.47,18.85,2.2,1.31,0,159.66,232.14
2022-01-04 12:10:00,1889.2545321914856,2001.0226185931515,413.4063768243978,4.466326400629763,8.689546513503045,44.91,154.24,2.38,19.87,2.89,1.31,0,156.62,201.53
2022-01-04 13:10:00,2794.289127870518,2932.300781073072,410.52508193770774,6.5908958896279435,12.270323230397674,141.22,159.32,2.91,18.31,3.66,1.52,0,162.23,303.45
2022-01-04 14:10:00,1218.419156429817,1311.4544043881297,410.54399192873694,2.9476039310507307,7.62694442016143,29.42,104.79,1.65,14.33,3.79,1.59,0,106.44,135.86
2022-01-04 15:10:00,441.5014160079177,513.0893822309425,402.4914789447829,1.1762834022504733,4.9323817715687515,7.48,49.57,0.75,8.33,3.3,1.59,0,50.32,57.8
2022-01-04 16:10:00,0.0,0.0,0.0,5.590327944286189e-28,2.3,0.0,0.0,0.0,0.0,2.3,1.59,0,0.0,0.0
2022-01-04 17:10:00,0.0,0.0,0.0,5.590327944286189e-28,1.47,0.0,0.0,0.0,0.0,1.47,1.59,0,0.0,0.0
2022-01-04 18:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,0.75,0.0,0.0,0.0,0.0,0.75,1.52,0,0.0,0.0
2022-01-04 19:10:00,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.19,1.59,0,0.0,0.0
2022-01-04 20:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,-0.07,0.0,0.0,0.0,0.0,-0.07,1.52,0,0.0,0.0
2022-01-04 21:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,-1.0,0.0,0.0,0.0,0.0,-1.0,1.45,0,0.0,0.0
2022-01-04 22:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-1.26,0.0,0.0,0.0,0.0,-1.26,1.38,0,0.0,0.0
2022-01-04 23:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-1.37,0.0,0.0,0.0,0.0,-1.37,1.24,0,0.0,0.0
2022-01-05 00:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-1.18,0.0,0.0,0.0,0.0,-1.18,1.1,0,0.0,0.0
2022-01-05 01:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-1.27,0.0,0.0,0.0,0.0,-1.27,1.17,0,0.0,0.0
2022-01-05 02:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-0.82,0.0,0.0,0.0,0.0,-0.82,0.9,0,0.0,0.0
2022-01-05 03:10:00,0.0,-0.0,0.0,-5.590327944286189e-28,-0.88,0.0,0.0,0.0,0.0,-0.88,0.9,0,0.0,0.0
2022-01-05 04:10:00,0.0,0.0,0.0,0.0,-1.42,0.0,0.0,0.0,0.0,-1.42,1.03,0,0.0,0.0
2022-01-05 05:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-1.41,0.0,0.0,0.0,0.0,-1.41,1.03,0,0.0,0.0
2022-01-05 06:10:00,0.0,0.0,0.0,0.0,-1.81,0.0,0.0,0.0,0.0,-1.81,1.1,0,0.0,0.0
2022-01-05 07:10:00,0.0,0.0,0.0,0.0,-1.85,0.0,0.0,0.0,0.0,-1.85,1.17,0,0.0,0.0
2022-01-05 08:10:00,0.0,57.72227087415032,377.43792295163,0.14111510616113984,0.09302101325151366,0.0,6.24,0.09,2.48,-0.09,1.24,0,6.33,6.33
2022-01-05 09:10:00,1271.3941031787472,1365.493786735912,415.10966977598207,3.035306207727814,5.269918206405491,55.79,80.19,1.17,9.79,1.36,1.45,0,81.36,137.15
2022-01-05 10:10:00,476.75889027934505,549.0679759826925,406.8528161795042,1.2452725645870386,3.0260769658046196,0.0,55.02,0.79,15.43,1.42,1.31,0,55.81,55.81
2022-01-05 11:10:00,421.66637509575315,492.4550719927053,406.2166175234971,1.1186251031737078,2.492908064243749,0.0,49.43,0.71,18.94,1.05,1.31,0,50.14,50.14
2022-01-05 12:10:00,740.3757784407605,819.7756213488193,411.96062868297247,1.836178588107881,3.3234304867070685,0.0,81.13,1.17,19.98,1.01,1.66,0,82.3,82.3
2022-01-05 13:10:00,843.8277946852781,926.0500876935768,413.15669923655486,2.068213220925549,3.5751696095477747,0.0,91.39,1.31,18.43,0.92,1.38,0,92.7,92.7
2022-01-05 14:10:00,562.0333207931654,636.5932266554299,409.2760716477316,1.4352292972552603,2.8525788671219887,0.0,63.42,0.91,14.47,1.01,1.38,0,64.33,64.33
2022-01-05 15:10:00,301.0965120439399,368.6570845543392,402.9889155845291,0.844121798059009,1.89875541327294,0.0,37.3,0.54,8.47,0.82,1.45,0,37.84,37.84
2022-01-05 16:10:00,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2.0,0,0.0,0.0
2022-01-05 17:10:00,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,0.0,-0.63,1.86,0,0.0,0.0
2022-01-05 18:10:00,0.0,0.0,0.0,8.385491916429283e-28,-1.2,0.0,0.0,0.0,0.0,-1.2,1.86,0,0.0,0.0
2022-01-05 19:10:00,0.0,0.0,0.0,0.0,-1.86,0.0,0.0,0.0,0.0,-1.86,2.28,0,0.0,0.0
2022-01-05 20:10:00,0.0,0.0,0.0,0.0,-2.23,0.0,0.0,0.0,0.0,-2.23,2.14,0,0.0,0.0
2022-01-05 21:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-2.66,0.0,0.0,0.0,0.0,-2.66,2.21,0,0.0,0.0
2022-01-05 22:10:00,0.0,0.0,0.0,0.0,-3.01,0.0,0.0,0.0,0.0,-3.01,1.93,0,0.0,0.0
2022-01-05 23:10:00,0.0,0.0,0.0,0.0,-3.36,0.0,0.0,0.0,0.0,-3.36,2.0,0,0.0,0.0
2022-01-06 00:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-3.44,0.0,0.0,0.0,0.0,-3.44,1.79,0,0.0,0.0
2022-01-06 01:10:00,0.0,0.0,0.0,0.0,-3.57,0.0,0.0,0.0,0.0,-3.57,1.79,0,0.0,0.0
2022-01-06 02:10:00,0.0,0.0,0.0,0.0,-3.66,0.0,0.0,0.0,0.0,-3.66,1.72,0,0.0,0.0
2022-01-06 03:10:00,0.0,0.0,0.0,0.0,-3.71,0.0,0.0,0.0,0.0,-3.71,1.86,0,0.0,0.0
2022-01-06 04:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-3.7,0.0,0.0,0.0,0.0,-3.7,1.72,0,0.0,0.0
2022-01-06 05:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-3.73,0.0,0.0,0.0,0.0,-3.73,1.66,0,0.0,0.0
2022-01-06 06:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-3.73,0.0,0.0,0.0,0.0,-3.73,1.72,0,0.0,0.0
2022-01-06 07:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-3.77,0.0,0.0,0.0,0.0,-3.77,1.72,0,0.0,0.0
2022-01-06 08:10:00,42.05510511882689,102.77989009692806,391.9836829570898,0.24194452107724002,-2.8418500237860647,0.0,10.7,0.16,2.52,-3.15,1.52,0,10.86,10.86
2022-01-06 09:10:00,4450.681193302787,4635.581660466565,415.3355392160922,10.29866126108686,10.547797664809668,373.86,93.71,1.94,9.85,-2.65,1.66,0,95.65,469.51
2022-01-06 10:10:00,3107.685991998355,3253.037952619505,420.76006862766104,7.133953016726994,6.648247298326593,167.95,152.59,2.49,15.51,-1.64,3.03,0,155.08,323.03
2022-01-06 11:10:00,4610.19629032449,4800.15016698131,413.3205108099124,10.716266328024885,11.745525079458274,304.01,179.57,3.59,19.04,-0.98,2.76,0,183.16,487.17
2022-01-06 12:10:00,3282.8029521708568,3433.6300316995757,417.8595012194827,7.582263083916528,8.518750859723184,156.27,185.55,3.24,20.1,-0.37,2.97,0,188.79,345.06000000000006
2022-01-06 13:10:00,4720.158863318335,4913.712198108743,411.47308370230434,11.019043977364987,12.83418369880301,382.93,129.4,3.94,18.57,-0.29,3.17,0,133.34,516.27
2022-01-06 14:10:00,1366.6017054889746,1462.9778083848014,419.21635834087584,3.2201429340651417,3.3639589466395474,34.62,112.43,1.78,14.62,-0.56,2.62,0,114.21,148.83
2022-01-06 15:10:00,549.6983662005175,623.6890330883033,412.5268725388736,1.3950555304339973,0.8475147339466185,12.87,57.02,0.88,8.62,-1.07,2.21,0,57.900000000000006,70.77000000000001
2022-01-06 16:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-1.9,0.0,0.0,0.0,0.0,-1.9,2.0,0,0.0,0.0
2022-01-06 17:10:00,0.0,0.0,0.0,0.0,-3.11,0.0,0.0,0.0,0.0,-3.11,1.52,0,0.0,0.0
2022-01-06 18:10:00,0.0,0.0,0.0,0.0,-4.19,0.0,0.0,0.0,0.0,-4.19,1.24,0,0.0,0.0
2022-01-06 19:10:00,0.0,0.0,0.0,1.3975819860715473e-28,-4.48,0.0,0.0,0.0,0.0,-4.48,1.17,0,0.0,0.0
2022-01-06 20:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-2.78,0.0,0.0,0.0,0.0,-2.78,0.9,0,0.0,0.0
2022-01-06 21:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-2.79,0.0,0.0,0.0,0.0,-2.79,0.83,0,0.0,0.0
2022-01-06 22:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-2.94,0.0,0.0,0.0,0.0,-2.94,0.76,0,0.0,0.0
2022-01-06 23:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-3.27,0.0,0.0,0.0,0.0,-3.27,0.62,0,0.0,0.0
2022-01-07 00:10:00,0.0,0.0,0.0,0.0,-3.39,0.0,0.0,0.0,0.0,-3.39,0.48,0,0.0,0.0
2022-01-07 01:10:00,0.0,0.0,0.0,0.0,-3.61,0.0,0.0,0.0,0.0,-3.61,0.34,0,0.0,0.0
2022-01-07 02:10:00,0.0,0.0,0.0,0.0,-3.57,0.0,0.0,0.0,0.0,-3.57,0.14,0,0.0,0.0
2022-01-07 03:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-3.6,0.0,0.0,0.0,0.0,-3.6,0.41,0,0.0,0.0
2022-01-07 04:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-3.5,0.0,0.0,0.0,0.0,-3.5,0.69,0,0.0,0.0
2022-01-07 05:10:00,0.0,0.0,0.0,0.0,-3.93,0.0,0.0,0.0,0.0,-3.93,0.69,0,0.0,0.0
2022-01-07 06:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-4.17,0.0,0.0,0.0,0.0,-4.17,0.69,0,0.0,0.0
2022-01-07 07:10:00,0.0,0.0,0.0,0.0,-4.56,0.0,0.0,0.0,0.0,-4.56,0.69,0,0.0,0.0
2022-01-07 08:10:00,51.70544154358521,112.49695190310264,396.3830318520381,0.2618793969626728,-4.458809412862271,0.0,11.59,0.17,2.56,-4.81,0.76,0,11.76,11.76
2022-01-07 09:10:00,4884.170887506687,5081.474186841389,416.0922631297816,11.268749249789584,10.109314976632957,423.43,88.73,2.06,9.91,-4.97,1.03,0,90.79,514.22
2022-01-07 10:10:00,6454.027673301476,6699.441784703935,407.8686367492396,15.15632600796444,14.37254070748596,597.58,89.92,3.62,15.59,-5.61,1.24,0,93.54,691.12
2022-01-07 11:10:00,6773.089726252423,7028.55164529055,405.83110267119935,15.980712712926321,15.362876005887813,624.0,102.33,4.5,19.14,-5.57,1.38,0,106.83,730.83
2022-01-07 12:10:00,6358.640891734489,6601.653227113671,406.28867755568797,14.993175349989947,15.356935149886487,578.55,108.24,4.73,20.22,-4.45,1.38,0,112.97,691.52
2022-01-07 13:10:00,5611.235051619714,5831.8304535396355,407.49089352155727,13.205736083326359,15.004680012632608,547.75,71.47,4.49,18.71,-2.86,1.38,0,75.96,623.71
2022-01-07 14:10:00,3942.048696626748,4112.213070402585,415.55678669927227,9.131052958838117,10.2883704320539,398.92,57.56,3.46,14.77,-3.01,1.24,0,61.02,459.94
2022-01-07 15:10:00,1086.3252044248536,1174.9949935407167,417.5451041235181,2.596619129806653,2.813697962841676,185.92,43.29,1.78,8.77,-3.96,1.03,0,45.07,230.99
2022-01-07 16:10:00,0.0,-0.0,0.0,-2.7951639721430945e-28,-4.66,0.0,0.0,0.0,0.0,-4.66,0.83,0,0.0,0.0
2022-01-07 17:10:00,0.0,0.0,0.0,2.7951639721430945e-28,-3.83,0.0,0.0,0.0,0.0,-3.83,0.69,0,0.0,0.0
2022-01-07 18:10:00,0.0,0.0,0.0,0.0,-4.19,0.0,0.0,0.0,0.0,-4.19,0.62,0,0.0,0.0
2022-01-07 19:10:00,0.0,0.0,0.0,0.0,-4.56,0.0,0.0,0.0,0.0,-4.56,0.48,0,0.0,0.0
2022-01-07 20:10:00,0.0,0.0,0.0,0.0,-5.16,0.0,0.0,0.0,0.0,-5.16,0.48,0,0.0,0.0
2022-01-07 21:10:00,0.0,-0.0,0.0,-1.3975819860715473e-28,-5.36,0.0,0.0,0.0,0.0,-5.36,0.28,0,0.0,0.0
2022-01-07 22:10:00,0.0,0.0,0.0,1.3975819860715473e-28,-5.41,0.0,0.0,0.0,0.0,-5.41,0.28,0,0.0,0.0
2022-01-07 23:10:00,0.0,0.0,0.0,1.3975819860715473e-28,-5.48,0.0,0.0,0.0,0.0,-5.48,0.48,0,0.0,0.0
2022-01-08 00:10:00,0.0,0.0,0.0,0.0,-5.45,0.0,0.0,0.0,0.0,-5.45,0.69,0,0.0,0.0
2022-01-08 01:10:00,0.0,0.0,0.0,1.3975819860715473e-28,-5.28,0.0,0.0,0.0,0.0,-5.28,0.76,0,0.0,0.0
2022-01-08 02:10:00,0.0,0.0,0.0,0.0,-5.19,0.0,0.0,0.0,0.0,-5.19,0.76,0,0.0,0.0
2022-01-08 03:10:00,0.0,0.0,0.0,1.3975819860715473e-28,-4.97,0.0,0.0,0.0,0.0,-4.97,0.62,0,0.0,0.0
2022-01-08 04:10:00,0.0,0.0,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,-4.8,0.55,0,0.0,0.0
2022-01-08 05:10:00,0.0,0.0,0.0,0.0,-4.78,0.0,0.0,0.0,0.0,-4.78,0.48,0,0.0,0.0
2022-01-08 06:10:00,0.0,0.0,0.0,0.0,-4.82,0.0,0.0,0.0,0.0,-4.82,0.55,0,0.0,0.0
2022-01-08 07:10:00,0.0,0.0,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,-4.8,0.69,0,0.0,0.0
2022-01-08 08:10:00,8.131273292518175,68.00413877021211,389.26406585651887,0.16120060310676454,-4.83666166381098,0.0,7.13,0.11,2.62,-5.06,0.28,0,7.24,7.24
2022-01-08 09:10:00,5004.450824578904,5205.760465811826,413.8369263099744,11.607282996128237,11.422566815776095,450.26,77.43,2.09,9.98,-4.92,0.28,0,79.52000000000001,529.78
