time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2020-01-01 00:10:00+00:00,0.0,0.0,0.0,0.0,-3.74,1.38,0,0.0,0.0
2020-01-01 01:10:00+00:00,0.0,0.0,0.0,0.0,-3.33,1.31,0,0.0,0.0
2020-01-01 02:10:00+00:00,0.0,0.0,0.0,0.0,-3.74,1.31,0,0.0,0.0
2020-01-01 03:10:00+00:00,0.0,0.0,0.0,0.0,-3.99,1.31,0,0.0,0.0
2020-01-01 04:10:00+00:00,0.0,0.0,0.0,0.0,-4.13,1.31,0,0.0,0.0
2020-01-01 05:10:00+00:00,0.0,0.0,0.0,0.0,-3.95,1.24,0,0.0,0.0
2020-01-01 06:10:00+00:00,0.0,0.0,0.0,0.0,-3.77,1.17,0,0.0,0.0
2020-01-01 07:10:00+00:00,0.0,10.7,0.16,2.4,-4.92,1.38,0,10.86,10.86
2020-01-01 08:10:00+00:00,448.62,76.89,2.02,9.64,-3.19,1.1,0,78.91,527.53
2020-01-01 09:10:00+00:00,659.52,53.55,3.6,15.2,-0.49,0.97,0,57.15,716.67
2020-01-01 10:10:00+00:00,711.5,49.56,4.53,18.62,0.25,0.83,0,54.09,765.59
2020-01-01 11:10:00+00:00,645.56,65.37,4.72,19.58,1.99,0.76,0,70.09,715.65
2020-01-01 12:10:00+00:00,579.24,39.82,4.35,17.97,2.75,0.69,0,44.17,623.41
2020-01-01 13:10:00+00:00,353.39,64.23,3.12,13.96,3.75,0.55,0,67.35000000000001,420.74
2020-01-01 14:10:00+00:00,189.43,32.43,1.62,7.93,2.92,0.69,0,34.05,223.48000000000002
2020-01-01 15:10:00+00:00,0.0,0.0,0.0,0.0,1.44,0.62,0,0.0,0.0
2020-01-01 16:10:00+00:00,0.0,0.0,0.0,0.0,-0.71,0.97,0,0.0,0.0
2020-01-01 17:10:00+00:00,0.0,0.0,0.0,0.0,-1.19,0.97,0,0.0,0.0
2020-01-01 18:10:00+00:00,0.0,0.0,0.0,0.0,-2.01,0.9,0,0.0,0.0
2020-01-01 19:10:00+00:00,0.0,0.0,0.0,0.0,-2.73,1.03,0,0.0,0.0
2020-01-01 20:10:00+00:00,0.0,0.0,0.0,0.0,-2.73,1.03,0,0.0,0.0
2020-01-01 21:10:00+00:00,0.0,0.0,0.0,0.0,-3.72,1.03,0,0.0,0.0
2020-01-01 22:10:00+00:00,0.0,0.0,0.0,0.0,-3.61,0.97,0,0.0,0.0
2020-01-01 23:10:00+00:00,0.0,0.0,0.0,0.0,-3.81,1.03,0,0.0,0.0
2020-01-02 00:10:00+00:00,0.0,0.0,0.0,0.0,-3.97,1.03,0,0.0,0.0
2020-01-02 01:10:00+00:00,0.0,0.0,0.0,0.0,-4.22,1.03,0,0.0,0.0
2020-01-02 02:10:00+00:00,0.0,0.0,0.0,0.0,-4.36,1.03,0,0.0,0.0
2020-01-02 03:10:00+00:00,0.0,0.0,0.0,0.0,-4.63,1.1,0,0.0,0.0
2020-01-02 04:10:00+00:00,0.0,0.0,0.0,0.0,-4.84,1.17,0,0.0,0.0
2020-01-02 05:10:00+00:00,0.0,0.0,0.0,0.0,-4.65,1.17,0,0.0,0.0
2020-01-02 06:10:00+00:00,0.0,0.0,0.0,0.0,-4.35,1.17,0,0.0,0.0
2020-01-02 07:10:00+00:00,0.0,10.7,0.16,2.41,-4.28,1.24,0,10.86,10.86
2020-01-02 08:10:00+00:00,477.57,72.21,2.09,9.67,-3.09,1.17,0,74.3,551.87
2020-01-02 09:10:00+00:00,663.53,55.75,3.64,15.24,0.42,0.69,0,59.39,722.92
2020-01-02 10:10:00+00:00,732.83,42.43,4.61,18.69,3.69,0.55,0,47.04,779.87
2020-01-02 11:10:00+00:00,693.42,44.21,4.86,19.67,5.74,0.34,0,49.07,742.49
2020-01-02 12:10:00+00:00,564.33,54.02,4.38,18.08,6.51,0.14,0,58.400000000000006,622.73
2020-01-02 13:10:00+00:00,361.39,64.47,3.19,14.08,6.27,0.55,0,67.66,429.04999999999995
2020-01-02 14:10:00+00:00,193.77,32.44,1.66,8.06,5.24,0.69,0,34.099999999999994,227.87
2020-01-02 15:10:00+00:00,0.0,0.0,0.0,0.0,4.11,0.28,0,0.0,0.0
2020-01-02 16:10:00+00:00,0.0,0.0,0.0,0.0,3.26,0.28,0,0.0,0.0
2020-01-02 17:10:00+00:00,0.0,0.0,0.0,0.0,2.15,0.76,0,0.0,0.0
2020-01-02 18:10:00+00:00,0.0,0.0,0.0,0.0,-0.24,0.97,0,0.0,0.0
2020-01-02 19:10:00+00:00,0.0,0.0,0.0,0.0,0.43,0.69,0,0.0,0.0
2020-01-02 20:10:00+00:00,0.0,0.0,0.0,0.0,-1.29,0.97,0,0.0,0.0
2020-01-02 21:10:00+00:00,0.0,0.0,0.0,0.0,-2.02,1.1,0,0.0,0.0
2020-01-02 22:10:00+00:00,0.0,0.0,0.0,0.0,-2.38,1.1,0,0.0,0.0
2020-01-02 23:10:00+00:00,0.0,0.0,0.0,0.0,-2.81,1.17,0,0.0,0.0
2020-01-03 00:10:00+00:00,0.0,0.0,0.0,0.0,-3.19,1.38,0,0.0,0.0
2020-01-03 01:10:00+00:00,0.0,0.0,0.0,0.0,-3.44,1.38,0,0.0,0.0
2020-01-03 02:10:00+00:00,0.0,0.0,0.0,0.0,-3.78,1.31,0,0.0,0.0
2020-01-03 03:10:00+00:00,0.0,0.0,0.0,0.0,-3.8,1.38,0,0.0,0.0
2020-01-03 04:10:00+00:00,0.0,0.0,0.0,0.0,-3.77,1.45,0,0.0,0.0
2020-01-03 05:10:00+00:00,0.0,0.0,0.0,0.0,-3.76,1.52,0,0.0,0.0
2020-01-03 06:10:00+00:00,0.0,0.0,0.0,0.0,-3.69,1.45,0,0.0,0.0
2020-01-03 07:10:00+00:00,0.0,10.7,0.16,2.43,-4.57,1.45,0,10.86,10.86
2020-01-03 08:10:00+00:00,427.36,81.32,2.0,9.7,-3.34,1.17,0,83.32,510.68
2020-01-03 09:10:00+00:00,645.77,54.81,3.56,15.3,0.34,0.55,0,58.370000000000005,704.14
2020-01-03 10:10:00+00:00,149.87,176.09,2.95,18.77,3.2,0.28,0,179.04,328.90999999999997
2020-01-03 11:10:00+00:00,462.55,139.69,4.27,19.77,4.92,0.21,0,143.96,606.51
2020-01-03 12:10:00+00:00,149.3,164.41,3.0,18.19,5.42,0.28,0,167.41,316.71000000000004
2020-01-03 13:10:00+00:00,289.84,88.83,2.96,14.2,5.22,0.21,0,91.78999999999999,381.63
2020-01-03 14:10:00+00:00,75.41,62.93,1.27,8.19,4.72,0.34,0,64.2,139.61
2020-01-03 15:10:00+00:00,0.0,0.0,0.0,0.0,2.49,0.62,0,0.0,0.0
2020-01-03 16:10:00+00:00,0.0,0.0,0.0,0.0,0.65,1.1,0,0.0,0.0
2020-01-03 17:10:00+00:00,0.0,0.0,0.0,0.0,-0.77,1.45,0,0.0,0.0
2020-01-03 18:10:00+00:00,0.0,0.0,0.0,0.0,-0.92,1.66,0,0.0,0.0
2020-01-03 19:10:00+00:00,0.0,0.0,0.0,0.0,-0.98,1.72,0,0.0,0.0
2020-01-03 20:10:00+00:00,0.0,0.0,0.0,0.0,-1.35,1.66,0,0.0,0.0
2020-01-03 21:10:00+00:00,0.0,0.0,0.0,0.0,-1.33,1.66,0,0.0,0.0
2020-01-03 22:10:00+00:00,0.0,0.0,0.0,0.0,-1.18,1.66,0,0.0,0.0
2020-01-03 23:10:00+00:00,0.0,0.0,0.0,0.0,-1.25,1.66,0,0.0,0.0
2020-01-04 00:10:00+00:00,0.0,0.0,0.0,0.0,-1.51,1.66,0,0.0,0.0
2020-01-04 01:10:00+00:00,0.0,0.0,0.0,0.0,-1.69,1.72,0,0.0,0.0
2020-01-04 02:10:00+00:00,0.0,0.0,0.0,0.0,-2.08,1.79,0,0.0,0.0
2020-01-04 03:10:00+00:00,0.0,0.0,0.0,0.0,-2.31,1.72,0,0.0,0.0
2020-01-04 04:10:00+00:00,0.0,0.0,0.0,0.0,-2.41,1.66,0,0.0,0.0
2020-01-04 05:10:00+00:00,0.0,0.0,0.0,0.0,-2.29,1.59,0,0.0,0.0
2020-01-04 06:10:00+00:00,0.0,0.0,0.0,0.0,-2.35,1.52,0,0.0,0.0
2020-01-04 07:10:00+00:00,0.0,2.67,0.04,2.45,-2.09,1.45,0,2.71,2.71
2020-01-04 08:10:00+00:00,11.21,58.15,0.84,9.75,-0.79,1.1,0,58.99,70.2
2020-01-04 09:10:00+00:00,29.52,112.57,1.67,15.36,1.18,0.97,0,114.24,143.76
2020-01-04 10:10:00+00:00,120.04,170.6,2.79,18.85,2.82,0.97,0,173.39,293.43
2020-01-04 11:10:00+00:00,67.37,165.73,2.63,19.87,3.26,0.83,0,168.35999999999999,235.73
2020-01-04 12:10:00+00:00,91.6,156.53,2.64,18.31,3.09,1.31,0,159.17,250.76999999999998
2020-01-04 13:10:00+00:00,18.39,100.03,1.53,14.33,2.79,1.31,0,101.56,119.95
2020-01-04 14:10:00+00:00,43.02,62.0,1.1,8.33,1.98,1.66,0,63.1,106.12
2020-01-04 15:10:00+00:00,0.0,0.0,0.0,0.0,0.91,1.59,0,0.0,0.0
2020-01-04 16:10:00+00:00,0.0,0.0,0.0,0.0,-0.13,2.07,0,0.0,0.0
2020-01-04 17:10:00+00:00,0.0,0.0,0.0,0.0,-1.02,2.48,0,0.0,0.0
2020-01-04 18:10:00+00:00,0.0,0.0,0.0,0.0,-1.33,2.55,0,0.0,0.0
2020-01-04 19:10:00+00:00,0.0,0.0,0.0,0.0,-0.98,2.76,0,0.0,0.0
2020-01-04 20:10:00+00:00,0.0,0.0,0.0,0.0,-0.82,2.9,0,0.0,0.0
2020-01-04 21:10:00+00:00,0.0,0.0,0.0,0.0,-0.56,2.55,0,0.0,0.0
2020-01-04 22:10:00+00:00,0.0,0.0,0.0,0.0,-0.63,2.21,0,0.0,0.0
2020-01-04 23:10:00+00:00,0.0,0.0,0.0,0.0,-0.79,2.21,0,0.0,0.0
2020-01-05 00:10:00+00:00,0.0,0.0,0.0,0.0,-0.99,2.0,0,0.0,0.0
2020-01-05 01:10:00+00:00,0.0,0.0,0.0,0.0,-1.42,2.14,0,0.0,0.0
2020-01-05 02:10:00+00:00,0.0,0.0,0.0,0.0,-1.67,2.34,0,0.0,0.0
2020-01-05 03:10:00+00:00,0.0,0.0,0.0,0.0,-1.38,3.03,0,0.0,0.0
2020-01-05 04:10:00+00:00,0.0,0.0,0.0,0.0,-1.73,3.31,0,0.0,0.0
2020-01-05 05:10:00+00:00,0.0,0.0,0.0,0.0,-1.98,3.66,0,0.0,0.0
2020-01-05 06:10:00+00:00,0.0,0.0,0.0,0.0,-1.94,3.31,0,0.0,0.0
2020-01-05 07:10:00+00:00,0.0,4.46,0.07,2.48,-2.41,3.52,0,4.53,4.53
2020-01-05 08:10:00+00:00,66.95,86.25,1.25,9.79,-2.31,3.38,0,87.5,154.45
2020-01-05 09:10:00+00:00,195.27,156.41,2.6,15.43,-2.26,3.31,0,159.01,354.28
2020-01-05 10:10:00+00:00,429.16,162.83,3.98,18.94,-2.04,3.59,0,166.81,595.97
2020-01-05 11:10:00+00:00,254.46,186.94,3.68,19.98,-1.75,3.31,0,190.62,445.08000000000004
2020-01-05 12:10:00+00:00,184.52,168.07,3.23,18.43,-1.61,3.03,0,171.29999999999998,355.82
2020-01-05 13:10:00+00:00,106.17,126.35,2.32,14.47,-1.6,2.83,0,128.67,234.83999999999997
2020-01-05 14:10:00+00:00,79.76,65.33,1.34,8.47,-1.94,2.28,0,66.67,146.43
2020-01-05 15:10:00+00:00,0.0,0.0,0.0,0.0,-2.78,1.59,0,0.0,0.0
2020-01-05 16:10:00+00:00,0.0,0.0,0.0,0.0,-3.88,1.38,0,0.0,0.0
2020-01-05 17:10:00+00:00,0.0,0.0,0.0,0.0,-5.49,1.38,0,0.0,0.0
2020-01-05 18:10:00+00:00,0.0,0.0,0.0,0.0,-4.69,1.31,0,0.0,0.0
2020-01-05 19:10:00+00:00,0.0,0.0,0.0,0.0,-4.84,1.52,0,0.0,0.0
2020-01-05 20:10:00+00:00,0.0,0.0,0.0,0.0,-5.05,1.38,0,0.0,0.0
2020-01-05 21:10:00+00:00,0.0,0.0,0.0,0.0,-4.71,1.38,0,0.0,0.0
2020-01-05 22:10:00+00:00,0.0,0.0,0.0,0.0,-4.4,1.24,0,0.0,0.0
2020-01-05 23:10:00+00:00,0.0,0.0,0.0,0.0,-3.69,1.1,0,0.0,0.0
2020-01-06 00:10:00+00:00,0.0,0.0,0.0,0.0,-3.46,0.97,0,0.0,0.0
2020-01-06 01:10:00+00:00,0.0,0.0,0.0,0.0,-3.29,0.9,0,0.0,0.0
2020-01-06 02:10:00+00:00,0.0,0.0,0.0,0.0,-2.97,0.76,0,0.0,0.0
2020-01-06 03:10:00+00:00,0.0,0.0,0.0,0.0,-3.11,0.62,0,0.0,0.0
2020-01-06 04:10:00+00:00,0.0,0.0,0.0,0.0,-3.22,0.55,0,0.0,0.0
2020-01-06 05:10:00+00:00,0.0,0.0,0.0,0.0,-3.4,0.41,0,0.0,0.0
2020-01-06 06:10:00+00:00,0.0,0.0,0.0,0.0,-3.42,0.28,0,0.0,0.0
2020-01-06 07:10:00+00:00,0.0,10.7,0.16,2.52,-3.25,0.14,0,10.86,10.86
2020-01-06 08:10:00+00:00,403.47,86.7,1.98,9.85,-2.96,0.34,0,88.68,492.15000000000003
2020-01-06 09:10:00+00:00,530.5,103.94,3.4,15.51,-2.03,0.34,0,107.34,637.84
2020-01-06 10:10:00+00:00,626.03,88.64,4.39,19.04,-0.43,0.28,0,93.03,719.06
2020-01-06 11:10:00+00:00,602.76,85.69,4.68,20.1,0.44,0.48,0,90.37,693.13
2020-01-06 12:10:00+00:00,445.49,105.05,4.1,18.57,0.99,0.76,0,109.14999999999999,554.64
2020-01-06 13:10:00+00:00,360.77,63.25,3.23,14.62,0.83,0.9,0,66.48,427.25
2020-01-06 14:10:00+00:00,198.61,33.09,1.76,8.62,-0.3,0.9,0,34.85,233.46
2020-01-06 15:10:00+00:00,0.0,0.0,0.0,0.0,-1.95,0.83,0,0.0,0.0
2020-01-06 16:10:00+00:00,0.0,0.0,0.0,0.0,-0.96,0.41,0,0.0,0.0
2020-01-06 17:10:00+00:00,0.0,0.0,0.0,0.0,-1.51,0.14,0,0.0,0.0
2020-01-06 18:10:00+00:00,0.0,0.0,0.0,0.0,-1.99,0.55,0,0.0,0.0
2020-01-06 19:10:00+00:00,0.0,0.0,0.0,0.0,-2.38,0.9,0,0.0,0.0
2020-01-06 20:10:00+00:00,0.0,0.0,0.0,0.0,-3.22,0.97,0,0.0,0.0
2020-01-06 21:10:00+00:00,0.0,0.0,0.0,0.0,-3.88,1.03,0,0.0,0.0
2020-01-06 22:10:00+00:00,0.0,0.0,0.0,0.0,-4.38,1.1,0,0.0,0.0
2020-01-06 23:10:00+00:00,0.0,0.0,0.0,0.0,-5.49,1.17,0,0.0,0.0
2020-01-07 00:10:00+00:00,0.0,0.0,0.0,0.0,-6.09,1.24,0,0.0,0.0
2020-01-07 01:10:00+00:00,0.0,0.0,0.0,0.0,-6.59,1.24,0,0.0,0.0
2020-01-07 02:10:00+00:00,0.0,0.0,0.0,0.0,-7.05,1.24,0,0.0,0.0
2020-01-07 03:10:00+00:00,0.0,0.0,0.0,0.0,-7.7,1.31,0,0.0,0.0
2020-01-07 04:10:00+00:00,0.0,0.0,0.0,0.0,-7.99,1.38,0,0.0,0.0
2020-01-07 05:10:00+00:00,0.0,0.0,0.0,0.0,-7.96,1.31,0,0.0,0.0
2020-01-07 06:10:00+00:00,0.0,0.0,0.0,0.0,-8.1,1.38,0,0.0,0.0
2020-01-07 07:10:00+00:00,0.0,10.7,0.16,2.56,-8.77,1.52,0,10.86,10.86
2020-01-07 08:10:00+00:00,379.25,91.9,1.96,9.91,-6.5,1.38,0,93.86,473.11
2020-01-07 09:10:00+00:00,549.78,97.74,3.46,15.59,-0.43,1.1,0,101.19999999999999,650.98
2020-01-07 10:10:00+00:00,700.32,52.04,4.56,19.14,1.87,0.9,0,56.6,756.9200000000001
2020-01-07 11:10:00+00:00,483.48,134.32,4.39,20.22,2.05,0.83,0,138.70999999999998,622.19
2020-01-07 12:10:00+00:00,392.87,125.79,3.98,18.71,2.83,1.03,0,129.77,522.64
2020-01-07 13:10:00+00:00,163.19,123.89,2.61,14.77,3.74,0.97,0,126.5,289.69
2020-01-07 14:10:00+00:00,202.33,33.0,1.8,8.77,2.85,1.03,0,34.8,237.13
2020-01-07 15:10:00+00:00,0.0,0.0,0.0,0.0,1.49,1.17,0,0.0,0.0
2020-01-07 16:10:00+00:00,0.0,0.0,0.0,0.0,-0.19,1.17,0,0.0,0.0
2020-01-07 17:10:00+00:00,0.0,0.0,0.0,0.0,-0.71,1.31,0,0.0,0.0
2020-01-07 18:10:00+00:00,0.0,0.0,0.0,0.0,-1.1,1.38,0,0.0,0.0
2020-01-07 19:10:00+00:00,0.0,0.0,0.0,0.0,-1.57,1.38,0,0.0,0.0
2020-01-07 20:10:00+00:00,0.0,0.0,0.0,0.0,-1.98,1.31,0,0.0,0.0
2020-01-07 21:10:00+00:00,0.0,0.0,0.0,0.0,-1.74,1.17,0,0.0,0.0
2020-01-07 22:10:00+00:00,0.0,0.0,0.0,0.0,-1.77,1.17,0,0.0,0.0
2020-01-07 23:10:00+00:00,0.0,0.0,0.0,0.0,-1.78,1.1,0,0.0,0.0
2020-01-08 00:10:00+00:00,0.0,0.0,0.0,0.0,-1.76,1.1,0,0.0,0.0
2020-01-08 01:10:00+00:00,0.0,0.0,0.0,0.0,-2.21,1.17,0,0.0,0.0
2020-01-08 02:10:00+00:00,0.0,0.0,0.0,0.0,-2.86,1.1,0,0.0,0.0
2020-01-08 03:10:00+00:00,0.0,0.0,0.0,0.0,-3.66,1.03,0,0.0,0.0
2020-01-08 04:10:00+00:00,0.0,0.0,0.0,0.0,-3.94,0.97,0,0.0,0.0
2020-01-08 05:10:00+00:00,0.0,0.0,0.0,0.0,-3.59,0.83,0,0.0,0.0
2020-01-08 06:10:00+00:00,0.0,0.0,0.0,0.0,-3.82,0.76,0,0.0,0.0
2020-01-08 07:10:00+00:00,0.0,7.13,0.11,2.62,-4.47,0.97,0,7.24,7.24
2020-01-08 08:10:00+00:00,431.96,87.02,2.09,9.98,-3.83,0.83,0,89.11,521.0699999999999
2020-01-08 09:10:00+00:00,605.76,86.18,3.64,15.68,-1.36,0.62,0,89.82000000000001,695.58
2020-01-08 10:10:00+00:00,686.7,73.4,4.65,19.26,1.51,0.48,0,78.05000000000001,764.75
2020-01-08 11:10:00+00:00,624.95,89.63,4.88,20.35,3.32,0.55,0,94.50999999999999,719.46
2020-01-08 12:10:00+00:00,541.87,74.02,4.49,18.86,4.19,0.55,0,78.50999999999999,620.38
2020-01-08 13:10:00+00:00,351.8,77.97,3.34,14.92,4.96,0.34,0,81.31,433.11
2020-01-08 14:10:00+00:00,186.05,45.71,1.82,8.93,4.47,0.14,0,47.53,233.58
2020-01-08 15:10:00+00:00,0.0,0.0,0.0,0.0,3.21,0.48,0,0.0,0.0
2020-01-08 16:10:00+00:00,0.0,0.0,0.0,0.0,-0.41,0.97,0,0.0,0.0
2020-01-08 17:10:00+00:00,0.0,0.0,0.0,0.0,-1.15,1.24,0,0.0,0.0
2020-01-08 18:10:00+00:00,0.0,0.0,0.0,0.0,-1.38,1.31,0,0.0,0.0
2020-01-08 19:10:00+00:00,0.0,0.0,0.0,0.0,-2.24,1.31,0,0.0,0.0
2020-01-08 20:10:00+00:00,0.0,0.0,0.0,0.0,-2.59,1.31,0,0.0,0.0
2020-01-08 21:10:00+00:00,0.0,0.0,0.0,0.0,-3.15,1.38,0,0.0,0.0
2020-01-08 22:10:00+00:00,0.0,0.0,0.0,0.0,-2.33,1.31,0,0.0,0.0
2020-01-08 23:10:00+00:00,0.0,0.0,0.0,0.0,-2.12,1.17,0,0.0,0.0
2020-01-09 00:10:00+00:00,0.0,0.0,0.0,0.0,-2.01,1.24,0,0.0,0.0
2020-01-09 01:10:00+00:00,0.0,0.0,0.0,0.0,-1.57,1.17,0,0.0,0.0
2020-01-09 02:10:00+00:00,0.0,0.0,0.0,0.0,-1.58,1.31,0,0.0,0.0
2020-01-09 03:10:00+00:00,0.0,0.0,0.0,0.0,-0.44,1.1,0,0.0,0.0
2020-01-09 04:10:00+00:00,0.0,0.0,0.0,0.0,0.11,1.1,0,0.0,0.0
2020-01-09 05:10:00+00:00,0.0,0.0,0.0,0.0,0.19,1.1,0,0.0,0.0
2020-01-09 06:10:00+00:00,0.0,0.0,0.0,0.0,0.36,1.03,0,0.0,0.0
2020-01-09 07:10:00+00:00,0.0,2.67,0.04,2.67,0.67,1.03,0,2.71,2.71
2020-01-09 08:10:00+00:00,0.0,42.9,0.62,10.06,1.09,0.97,0,43.519999999999996,43.519999999999996
2020-01-09 09:10:00+00:00,31.61,113.78,1.7,15.78,2.67,0.62,0,115.48,147.09
2020-01-09 10:10:00+00:00,327.59,171.48,3.64,19.38,4.77,0.28,0,175.11999999999998,502.7099999999999
2020-01-09 11:10:00+00:00,580.49,86.71,4.6,20.49,6.72,0.21,0,91.30999999999999,671.8
2020-01-09 12:10:00+00:00,509.7,70.54,4.26,19.01,7.75,0.34,0,74.80000000000001,584.5
2020-01-09 13:10:00+00:00,321.23,78.13,3.15,15.09,7.57,0.55,0,81.28,402.51
2020-01-09 14:10:00+00:00,159.27,48.57,1.69,9.1,6.52,0.69,0,50.26,209.53
2020-01-09 15:10:00+00:00,0.0,0.0,0.0,0.0,5.11,0.41,0,0.0,0.0
2020-01-09 16:10:00+00:00,0.0,0.0,0.0,0.0,3.79,0.14,0,0.0,0.0
2020-01-09 17:10:00+00:00,0.0,0.0,0.0,0.0,2.97,0.55,0,0.0,0.0
2020-01-09 18:10:00+00:00,0.0,0.0,0.0,0.0,1.7,0.76,0,0.0,0.0
2020-01-09 19:10:00+00:00,0.0,0.0,0.0,0.0,-2.01,0.83,0,0.0,0.0
2020-01-09 20:10:00+00:00,0.0,0.0,0.0,0.0,-2.02,0.97,0,0.0,0.0
2020-01-09 21:10:00+00:00,0.0,0.0,0.0,0.0,-2.17,1.03,0,0.0,0.0
2020-01-09 22:10:00+00:00,0.0,0.0,0.0,0.0,-2.24,1.1,0,0.0,0.0
2020-01-09 23:10:00+00:00,0.0,0.0,0.0,0.0,-2.42,1.17,0,0.0,0.0
2020-01-10 00:10:00+00:00,0.0,0.0,0.0,0.0,-2.49,1.24,0,0.0,0.0
2020-01-10 01:10:00+00:00,0.0,0.0,0.0,0.0,-2.57,1.24,0,0.0,0.0
2020-01-10 02:10:00+00:00,0.0,0.0,0.0,0.0,-2.57,1.31,0,0.0,0.0
2020-01-10 03:10:00+00:00,0.0,0.0,0.0,0.0,-2.75,1.38,0,0.0,0.0
2020-01-10 04:10:00+00:00,0.0,0.0,0.0,0.0,-2.77,1.52,0,0.0,0.0
2020-01-10 05:10:00+00:00,0.0,0.0,0.0,0.0,-2.66,1.66,0,0.0,0.0
2020-01-10 06:10:00+00:00,0.0,0.0,0.0,0.0,-2.58,1.72,0,0.0,0.0
2020-01-10 07:10:00+00:00,0.0,12.48,0.19,2.74,-1.92,1.72,0,12.67,12.67
2020-01-10 08:10:00+00:00,209.55,107.66,1.69,10.14,-0.98,1.52,0,109.35,318.9
2020-01-10 09:10:00+00:00,652.8,55.73,3.7,15.88,2.01,1.1,0,59.43,712.2299999999999
2020-01-10 10:10:00+00:00,659.28,76.85,4.56,19.5,4.67,0.76,0,81.41,740.6899999999999
2020-01-10 11:10:00+00:00,636.3,74.63,4.86,20.64,6.67,0.62,0,79.49,715.79
2020-01-10 12:10:00+00:00,522.47,77.02,4.42,19.17,7.34,0.55,0,81.44,603.9100000000001
2020-01-10 13:10:00+00:00,373.02,64.07,3.39,15.25,7.14,0.48,0,67.46,440.47999999999996
2020-01-10 14:10:00+00:00,189.66,42.46,1.85,9.27,6.27,0.55,0,44.31,233.97
2020-01-10 15:10:00+00:00,0.0,0.0,0.0,0.0,4.26,0.97,0,0.0,0.0
2020-01-10 16:10:00+00:00,0.0,0.0,0.0,0.0,2.06,1.38,0,0.0,0.0
2020-01-10 17:10:00+00:00,0.0,0.0,0.0,0.0,1.3,1.52,0,0.0,0.0
2020-01-10 18:10:00+00:00,0.0,0.0,0.0,0.0,0.44,1.59,0,0.0,0.0
2020-01-10 19:10:00+00:00,0.0,0.0,0.0,0.0,0.42,1.52,0,0.0,0.0
2020-01-10 20:10:00+00:00,0.0,0.0,0.0,0.0,-0.56,1.59,0,0.0,0.0
2020-01-10 21:10:00+00:00,0.0,0.0,0.0,0.0,-1.05,1.52,0,0.0,0.0
2020-01-10 22:10:00+00:00,0.0,0.0,0.0,0.0,-1.57,1.45,0,0.0,0.0
2020-01-10 23:10:00+00:00,0.0,0.0,0.0,0.0,-1.57,1.59,0,0.0,0.0
2020-01-11 00:10:00+00:00,0.0,0.0,0.0,0.0,-1.22,1.52,0,0.0,0.0
2020-01-11 01:10:00+00:00,0.0,0.0,0.0,0.0,-1.59,1.59,0,0.0,0.0
2020-01-11 02:10:00+00:00,0.0,0.0,0.0,0.0,-1.64,1.52,0,0.0,0.0
2020-01-11 03:10:00+00:00,0.0,0.0,0.0,0.0,-1.39,1.45,0,0.0,0.0
2020-01-11 04:10:00+00:00,0.0,0.0,0.0,0.0,-1.69,1.38,0,0.0,0.0
2020-01-11 05:10:00+00:00,0.0,0.0,0.0,0.0,-1.58,1.38,0,0.0,0.0
2020-01-11 06:10:00+00:00,0.0,0.0,0.0,0.0,-1.53,1.38,0,0.0,0.0
2020-01-11 07:10:00+00:00,0.0,12.48,0.19,2.81,-1.03,1.38,0,12.67,12.67
2020-01-11 08:10:00+00:00,477.03,71.5,2.18,10.23,-0.22,0.97,0,73.68,550.71
2020-01-11 09:10:00+00:00,412.2,143.75,3.28,16.0,1.9,1.24,0,147.03,559.23
2020-01-11 10:10:00+00:00,568.13,123.49,4.43,19.64,2.69,1.86,0,127.91999999999999,696.05
2020-01-11 11:10:00+00:00,358.72,178.13,4.18,20.79,3.36,2.28,0,182.31,541.03
2020-01-11 12:10:00+00:00,458.86,111.35,4.33,19.34,3.39,2.34,0,115.67999999999999,574.54
2020-01-11 13:10:00+00:00,347.84,80.69,3.39,15.43,2.91,2.07,0,84.08,431.91999999999996
2020-01-11 14:10:00+00:00,165.01,56.13,1.84,9.45,2.11,1.79,0,57.970000000000006,222.98
2020-01-11 15:10:00+00:00,0.0,0.0,0.0,0.0,1.09,1.45,0,0.0,0.0
2020-01-11 16:10:00+00:00,0.0,0.0,0.0,0.0,-0.13,1.24,0,0.0,0.0
2020-01-11 17:10:00+00:00,0.0,0.0,0.0,0.0,-1.04,1.17,0,0.0,0.0
2020-01-11 18:10:00+00:00,0.0,0.0,0.0,0.0,-1.73,1.24,0,0.0,0.0
2020-01-11 19:10:00+00:00,0.0,0.0,0.0,0.0,-2.57,1.17,0,0.0,0.0
2020-01-11 20:10:00+00:00,0.0,0.0,0.0,0.0,-2.92,1.17,0,0.0,0.0
2020-01-11 21:10:00+00:00,0.0,0.0,0.0,0.0,-2.88,1.03,0,0.0,0.0
2020-01-11 22:10:00+00:00,0.0,0.0,0.0,0.0,-2.65,0.97,0,0.0,0.0
2020-01-11 23:10:00+00:00,0.0,0.0,0.0,0.0,-2.88,0.83,0,0.0,0.0
2020-01-12 00:10:00+00:00,0.0,0.0,0.0,0.0,-2.96,0.69,0,0.0,0.0
2020-01-12 01:10:00+00:00,0.0,0.0,0.0,0.0,-3.03,0.48,0,0.0,0.0
