,AC Power,DC scaled P_mp,DC scaled V_mp,DC scaled I_mp,Cell Temperature,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2022-01-01 01:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-1.31,0.0,0.0,0.0,0.0,-1.31,2.07,0,0.0,0.0
2022-01-01 02:10:00,-3.75,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,-0.58,2.14,0,0.0,0.0
2022-01-01 03:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,-0.27,0.0,0.0,0.0,0.0,-0.27,2.14,0,0.0,0.0
2022-01-01 04:10:00,-3.75,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,1.02,2.07,0,0.0,0.0
2022-01-01 05:10:00,-3.75,0.0,0.0,5.647082542705338e-28,1.51,0.0,0.0,0.0,0.0,1.51,2.0,0,0.0,0.0
2022-01-01 06:10:00,-3.75,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,1.82,1.93,0,0.0,0.0
2022-01-01 07:10:00,-3.75,0.0,0.0,1.1294165085410675e-27,1.66,0.0,0.0,0.0,0.0,1.66,1.79,0,0.0,0.0
2022-01-01 08:10:00,40.200676252242225,101.18743199998337,385.3585978850679,0.24475073420600854,2.6126258051971396,0.0,10.7,0.16,2.4,2.31,1.79,0,10.86,10.86
2022-01-01 09:10:00,3311.077962452541,3463.0971729650146,415.608696721089,7.766807356664761,12.289131662192045,245.05,102.74,1.66,9.64,2.42,1.59,0,104.4,349.45
2022-01-01 10:10:00,5833.545239496749,6062.46294392472,400.5343540554723,14.108206492576958,21.409588894742843,537.89,94.47,3.32,15.2,3.03,1.24,0,97.79,635.68
2022-01-01 11:10:00,6180.554551006774,6421.258241147681,395.03546677101565,15.151182500106575,24.453217205745368,581.51,99.11,4.18,18.62,4.56,1.17,0,103.29,684.8
2022-01-01 12:10:00,5793.9598784031605,6022.6361034747115,396.8278990039071,14.14643172190827,23.59075053884675,538.65,102.3,4.37,19.58,5.02,1.31,0,106.67,645.3199999999999
2022-01-01 13:10:00,3877.4659889250183,4047.4243944630234,406.85355467037857,9.272633876950723,17.776455600941482,279.04,145.24,3.44,17.97,5.64,1.52,0,148.68,427.72
2022-01-01 14:10:00,2691.9801839564716,2826.9295470374286,411.36525231934274,6.405453205940267,14.010188569663613,202.73,106.04,2.59,13.96,5.05,1.31,0,108.63,311.36
2022-01-01 15:10:00,707.1056222828563,786.2350540507966,402.955098152823,1.818688121109486,10.373791838521994,160.73,40.48,1.51,7.93,4.54,1.31,0,41.99,202.72
2022-01-01 16:10:00,-3.75,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,3.75,1.52,0,0.0,0.0
2022-01-01 17:10:00,-3.75,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,2.21,1.52,0,0.0,0.0
2022-01-01 18:10:00,-3.75,0.0,0.0,5.647082542705338e-28,0.42,0.0,0.0,0.0,0.0,0.42,1.45,0,0.0,0.0
2022-01-01 19:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,-0.68,0.0,0.0,0.0,0.0,-0.68,1.45,0,0.0,0.0
2022-01-01 20:10:00,-3.75,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.1,1.45,0,0.0,0.0
2022-01-01 21:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,-0.68,0.0,0.0,0.0,0.0,-0.68,1.38,0,0.0,0.0
2022-01-01 22:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-1.87,0.0,0.0,0.0,0.0,-1.87,1.31,0,0.0,0.0
2022-01-01 23:10:00,-3.75,0.0,0.0,0.0,-2.62,0.0,0.0,0.0,0.0,-2.62,1.24,0,0.0,0.0
2022-01-02 00:10:00,-3.75,0.0,0.0,0.0,-2.92,0.0,0.0,0.0,0.0,-2.92,1.1,0,0.0,0.0
2022-01-02 01:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-2.99,0.0,0.0,0.0,0.0,-2.99,1.17,0,0.0,0.0
2022-01-02 02:10:00,-3.75,0.0,0.0,0.0,-3.48,0.0,0.0,0.0,0.0,-3.48,1.1,0,0.0,0.0
2022-01-02 03:10:00,-3.75,0.0,0.0,0.0,-3.89,0.0,0.0,0.0,0.0,-3.89,1.1,0,0.0,0.0
2022-01-02 04:10:00,-3.75,0.0,0.0,0.0,-4.09,0.0,0.0,0.0,0.0,-4.09,1.1,0,0.0,0.0
2022-01-02 05:10:00,-3.75,0.0,0.0,1.4117706356763344e-28,-4.31,0.0,0.0,0.0,0.0,-4.31,1.1,0,0.0,0.0
2022-01-02 06:10:00,-3.75,-0.0,0.0,-1.4117706356763344e-28,-4.56,0.0,0.0,0.0,0.0,-4.56,1.17,0,0.0,0.0
2022-01-02 07:10:00,-3.75,0.0,0.0,1.4117706356763344e-28,-4.81,0.0,0.0,0.0,0.0,-4.81,1.17,0,0.0,0.0
2022-01-02 08:10:00,44.2620755257321,104.69247606052367,399.47738390086687,0.24427878791746127,-4.6474754372220355,0.0,10.7,0.16,2.41,-4.96,1.31,0,10.86,10.86
2022-01-02 09:10:00,4632.406015799518,4821.985948134953,418.0540707013843,10.751175865236458,11.431356481213598,398.6,85.01,1.93,9.67,-2.74,1.1,0,86.94000000000001,485.54
2022-01-02 10:10:00,6034.610591572276,6269.685966196703,399.8656416339353,14.614843921304885,21.708496917474314,566.43,88.86,3.42,15.24,2.13,0.83,0,92.28,658.7099999999999
2022-01-02 11:10:00,6593.028276432967,6847.502700289552,390.02288471454494,16.3645702290034,27.132959873188327,662.27,73.58,4.43,18.69,5.13,0.83,0,78.00999999999999,740.28
2022-01-02 12:10:00,6151.383699028147,6392.56828030122,389.8897467883491,15.282557669772316,27.47510438359881,617.51,75.81,4.64,19.67,6.73,0.83,0,80.45,697.96
2022-01-02 13:10:00,4723.197546732937,4919.251347499349,400.4272963060835,11.450852504186285,21.721850389443922,418.45,110.0,3.93,18.08,6.11,1.03,0,113.93,532.38
2022-01-02 14:10:00,1911.68144898082,2024.1154866501938,413.1661077133595,4.566390848183813,11.259306071598203,94.52,118.38,2.14,14.08,5.1,1.38,0,120.52,215.04
2022-01-02 15:10:00,509.17968058505994,582.5292342912791,405.01463540074866,1.3406317193798778,6.772287063703934,17.1,54.0,0.86,8.06,4.74,1.59,0,54.86,71.96000000000001
2022-01-02 16:10:00,-3.75,0.0,0.0,1.1294165085410675e-27,3.88,0.0,0.0,0.0,0.0,3.88,1.72,0,0.0,0.0
2022-01-02 17:10:00,-3.75,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,3.05,1.59,0,0.0,0.0
2022-01-02 18:10:00,-3.75,0.0,0.0,1.1294165085410675e-27,2.72,0.0,0.0,0.0,0.0,2.72,1.59,0,0.0,0.0
2022-01-02 19:10:00,-3.75,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,2.36,1.59,0,0.0,0.0
2022-01-02 20:10:00,-3.75,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,1.78,1.66,0,0.0,0.0
2022-01-02 21:10:00,-3.75,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.79,1.59,0,0.0,0.0
2022-01-02 22:10:00,-3.75,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,1.72,0,0.0,0.0
2022-01-02 23:10:00,-3.75,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.1,1.79,0,0.0,0.0
2022-01-03 00:10:00,-3.75,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,-1.09,1.66,0,0.0,0.0
2022-01-03 01:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-1.52,0.0,0.0,0.0,0.0,-1.52,1.66,0,0.0,0.0
2022-01-03 02:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-1.49,0.0,0.0,0.0,0.0,-1.49,1.66,0,0.0,0.0
2022-01-03 03:10:00,-3.75,0.0,0.0,5.647082542705338e-28,-1.68,0.0,0.0,0.0,0.0,-1.68,1.66,0,0.0,0.0
2022-01-03 04:10:00,-3.75,0.0,0.0,0.0,-1.84,0.0,0.0,0.0,0.0,-1.84,1.72,0,0.0,0.0
2022-01-03 05:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-0.71,0.0,0.0,0.0,0.0,-0.71,1.72,0,0.0,0.0
2022-01-03 06:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-1.16,0.0,0.0,0.0,0.0,-1.16,1.86,0,0.0,0.0
2022-01-03 07:10:00,-3.75,0.0,0.0,0.0,-1.47,0.0,0.0,0.0,0.0,-1.47,1.93,0,0.0,0.0
2022-01-03 08:10:00,33.132400381493284,93.71938268539166,389.46025616370815,0.22429973284766797,-0.23504057281962135,0.0,9.81,0.15,2.43,-0.51,1.93,0,9.96,9.96
2022-01-03 09:10:00,1755.8657848277853,1862.818272888552,422.40993609345657,4.110539692988681,5.440404558035812,93.72,89.3,1.3,9.7,0.28,1.72,0,90.6,184.32
2022-01-03 10:10:00,4470.786826350997,4657.188532231779,410.95919064450254,10.563007889521371,15.552692238900907,325.57,146.0,2.89,15.3,2.09,1.52,0,148.89,474.46
2022-01-03 11:10:00,4602.111872295113,4793.400169061468,406.0000199648968,11.00474830662109,18.460379230277763,320.17,171.14,3.55,18.77,4.55,1.66,0,174.69,494.86
2022-01-03 12:10:00,3203.7430885923013,3353.3459131705317,411.6582838538969,7.592835277714118,14.488008860796695,159.64,179.0,3.16,19.77,5.14,2.07,0,182.16,341.79999999999995
2022-01-03 13:10:00,1289.8122445247377,1384.8193743971897,411.0934031171193,3.139894857027686,10.009456409270783,15.31,122.87,1.84,18.19,6.18,2.07,0,124.71,140.02
2022-01-03 14:10:00,1175.588420651251,1267.3474026990411,411.215842638442,2.872687093741319,9.312656100862808,25.85,103.26,1.61,14.2,5.67,1.79,0,104.87,130.72
2022-01-03 15:10:00,70.13566676330032,132.03332439552057,384.5427818312273,0.3200378739993809,5.347277238924306,0.0,13.99,0.2,8.19,4.95,1.72,0,14.19,14.19
2022-01-03 16:10:00,-3.75,-0.0,0.0,-1.1294165085410675e-27,3.4,0.0,0.0,0.0,0.0,3.4,1.38,0,0.0,0.0
2022-01-03 17:10:00,-3.75,0.0,0.0,5.647082542705338e-28,2.8,0.0,0.0,0.0,0.0,2.8,1.1,0,0.0,0.0
2022-01-03 18:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,1.34,0.0,0.0,0.0,0.0,1.34,1.17,0,0.0,0.0
2022-01-03 19:10:00,-3.75,0.0,0.0,5.647082542705338e-28,-0.01,0.0,0.0,0.0,0.0,-0.01,1.24,0,0.0,0.0
2022-01-03 20:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,1.35,0.0,0.0,0.0,0.0,1.35,0.97,0,0.0,0.0
2022-01-03 21:10:00,-3.75,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.86,1.03,0,0.0,0.0
2022-01-03 22:10:00,-3.75,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.36,1.03,0,0.0,0.0
2022-01-03 23:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-0.73,0.0,0.0,0.0,0.0,-0.73,1.1,0,0.0,0.0
2022-01-04 00:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-1.32,0.0,0.0,0.0,0.0,-1.32,1.1,0,0.0,0.0
2022-01-04 01:10:00,-3.75,0.0,0.0,0.0,-1.7,0.0,0.0,0.0,0.0,-1.7,1.1,0,0.0,0.0
2022-01-04 02:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-0.73,0.0,0.0,0.0,0.0,-0.73,0.97,0,0.0,0.0
2022-01-04 03:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,-1.12,0.0,0.0,0.0,0.0,-1.12,1.03,0,0.0,0.0
2022-01-04 04:10:00,-3.75,0.0,0.0,0.0,-1.58,0.0,0.0,0.0,0.0,-1.58,1.17,0,0.0,0.0
2022-01-04 05:10:00,-3.75,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.3,0.97,0,0.0,0.0
2022-01-04 06:10:00,-3.75,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.97,0,0.0,0.0
2022-01-04 07:10:00,-3.75,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,0.0,-1.1,1.17,0,0.0,0.0
2022-01-04 08:10:00,33.04980155529956,93.6489953557133,389.1517203582245,0.22430897467408054,-0.07674408386050781,0.0,9.81,0.15,2.45,-0.37,0.97,0,9.96,9.96
2022-01-04 09:10:00,4745.626385978574,4939.715741619515,412.41437620451154,11.164278053668614,14.720728454218554,425.79,76.26,1.97,9.75,0.01,1.1,0,78.23,504.02
2022-01-04 10:10:00,5755.66638546794,5981.240377056687,404.62766677057954,13.778380180477741,19.052876040652006,517.87,99.59,3.3,15.36,1.02,1.17,0,102.89,620.76
2022-01-04 11:10:00,2214.642034211314,2334.97791518735,418.64199628737975,5.198792296931075,8.88042836125935,72.48,157.19,2.47,18.85,2.2,1.31,0,159.66,232.14
2022-01-04 12:10:00,1909.4981039921026,2021.337568156156,417.60339693169914,4.511669802522392,8.689546513503045,44.91,154.24,2.38,19.87,2.89,1.31,0,156.62,201.53
2022-01-04 13:10:00,2823.8487681778124,2962.0703308748098,414.6928482611657,6.657808551536338,12.270323230397674,141.22,159.32,2.91,18.31,3.66,1.52,0,162.23,303.45
2022-01-04 14:10:00,1231.7489610620385,1324.76866173025,414.71194968243674,2.977528853940293,7.62694442016143,29.42,104.79,1.65,14.33,3.79,1.59,0,106.44,135.86
2022-01-04 15:10:00,446.81980349602486,518.298411277648,406.5776876614554,1.1882253628701458,4.9323817715687515,7.48,49.57,0.75,8.33,3.3,1.59,0,50.32,57.8
2022-01-04 16:10:00,-3.75,0.0,0.0,5.647082542705338e-28,2.3,0.0,0.0,0.0,0.0,2.3,1.59,0,0.0,0.0
2022-01-04 17:10:00,-3.75,0.0,0.0,5.647082542705338e-28,1.47,0.0,0.0,0.0,0.0,1.47,1.59,0,0.0,0.0
2022-01-04 18:10:00,-3.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,1.52,0,0.0,0.0
2022-01-04 19:10:00,-3.75,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.19,1.59,0,0.0,0.0
2022-01-04 20:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,-0.07,0.0,0.0,0.0,0.0,-0.07,1.52,0,0.0,0.0
2022-01-04 21:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,-1.0,0.0,0.0,0.0,0.0,-1.0,1.45,0,0.0,0.0
2022-01-04 22:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-1.26,0.0,0.0,0.0,0.0,-1.26,1.38,0,0.0,0.0
2022-01-04 23:10:00,-3.75,-0.0,0.0,-5.647082542705338e-28,-1.37,0.0,0.0,0.0,0.0,-1.37,1.24,0,0.0,0.0
2022-01-05 00:10:00,-3.75,0.0,0.0,5.647082542705338e-28,-1.18,0.0,0.0,0.0,0.0,-1.18,1.1,0,0.0,0.0
2022-01-05 01:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-1.27,0.0,0.0,0.0,0.0,-1.27,1.17,0,0.0,0.0
2022-01-05 02:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-0.82,0.0,0.0,0.0,0.0,-0.82,0.9,0,0.0,0.0
2022-01-05 03:10:00,-3.75,-0.0,0.0,-8.470623814058006e-28,-0.88,0.0,0.0,0.0,0.0,-0.88,0.9,0,0.0,0.0
2022-01-05 04:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-1.42,0.0,0.0,0.0,0.0,-1.42,1.03,0,0.0,0.0
2022-01-05 05:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-1.41,0.0,0.0,0.0,0.0,-1.41,1.03,0,0.0,0.0
2022-01-05 06:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-1.81,0.0,0.0,0.0,0.0,-1.81,1.1,0,0.0,0.0
2022-01-05 07:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-1.85,0.0,0.0,0.0,0.0,-1.85,1.17,0,0.0,0.0
2022-01-05 08:10:00,-1.648761563892609,58.308283755572575,381.26978068214385,0.14254774654080377,0.09302101325151366,0.0,6.24,0.09,2.48,-0.09,1.24,0,6.33,6.33
2022-01-05 09:10:00,1285.2722012080942,1379.3566672178679,419.32398084065983,3.0661215000594115,5.269918206405491,55.79,80.19,1.17,9.79,1.36,1.45,0,81.36,137.15
2022-01-05 10:10:00,482.44172758960923,554.6422699222383,410.98330009163266,1.2579149298076726,3.0260769658046196,0.0,55.02,0.79,15.43,1.42,1.31,0,55.81,55.81
2022-01-05 11:10:00,426.78098886290695,497.45461566283166,410.3406451203344,1.1299816999164265,2.492908064243749,0.0,49.43,0.71,18.94,1.05,1.31,0,50.14,50.14
2022-01-05 12:10:00,748.7782049119137,828.0982161339033,416.142970913693,1.854819990630217,3.3234304867070685,0.0,81.13,1.17,19.98,1.01,1.66,0,82.3,82.3
2022-01-05 13:10:00,853.2972952079089,935.4516110227518,417.3511853113826,2.0892102994573394,3.5751696095477747,0.0,91.39,1.31,18.43,0.92,1.38,0,92.7,92.7
2022-01-05 14:10:00,568.5960363275917,643.0561017802488,413.43115768478134,1.449800155903437,2.8525788671219887,0.0,63.42,0.91,14.47,1.01,1.38,0,64.33,64.33
2022-01-05 15:10:00,304.96729536388716,372.3997959194811,407.0801735306063,0.8526915623234885,1.89875541327294,0.0,37.3,0.54,8.47,0.82,1.45,0,37.84,37.84
2022-01-05 16:10:00,-3.75,0.0,0.0,5.647082542705338e-28,0.25,0.0,0.0,0.0,0.0,0.25,2.0,0,0.0,0.0
2022-01-05 17:10:00,-3.75,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,0.0,-0.63,1.86,0,0.0,0.0
2022-01-05 18:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-1.2,0.0,0.0,0.0,0.0,-1.2,1.86,0,0.0,0.0
2022-01-05 19:10:00,-3.75,0.0,0.0,0.0,-1.86,0.0,0.0,0.0,0.0,-1.86,2.28,0,0.0,0.0
2022-01-05 20:10:00,-3.75,0.0,0.0,0.0,-2.23,0.0,0.0,0.0,0.0,-2.23,2.14,0,0.0,0.0
2022-01-05 21:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-2.66,0.0,0.0,0.0,0.0,-2.66,2.21,0,0.0,0.0
2022-01-05 22:10:00,-3.75,0.0,0.0,0.0,-3.01,0.0,0.0,0.0,0.0,-3.01,1.93,0,0.0,0.0
2022-01-05 23:10:00,-3.75,0.0,0.0,0.0,-3.36,0.0,0.0,0.0,0.0,-3.36,2.0,0,0.0,0.0
2022-01-06 00:10:00,-3.75,0.0,0.0,0.0,-3.44,0.0,0.0,0.0,0.0,-3.44,1.79,0,0.0,0.0
2022-01-06 01:10:00,-3.75,0.0,0.0,0.0,-3.57,0.0,0.0,0.0,0.0,-3.57,1.79,0,0.0,0.0
2022-01-06 02:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-3.66,0.0,0.0,0.0,0.0,-3.66,1.72,0,0.0,0.0
2022-01-06 03:10:00,-3.75,0.0,0.0,0.0,-3.71,0.0,0.0,0.0,0.0,-3.71,1.86,0,0.0,0.0
2022-01-06 04:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-3.7,0.0,0.0,0.0,0.0,-3.7,1.72,0,0.0,0.0
2022-01-06 05:10:00,-3.75,0.0,0.0,0.0,-3.73,0.0,0.0,0.0,0.0,-3.73,1.66,0,0.0,0.0
2022-01-06 06:10:00,-3.75,0.0,0.0,0.0,-3.73,0.0,0.0,0.0,0.0,-3.73,1.72,0,0.0,0.0
2022-01-06 07:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-3.77,0.0,0.0,0.0,0.0,-3.77,1.72,0,0.0,0.0
2022-01-06 08:10:00,43.253954057983265,103.8233407179584,395.96321351847956,0.24440081005287648,-2.8418500237860647,0.0,10.7,0.16,2.52,-3.15,1.52,0,10.86,10.86
2022-01-06 09:10:00,4497.282759910195,4682.643401192485,419.5521445307456,10.403216172044413,10.547797664809668,373.86,93.71,1.94,9.85,-2.65,1.66,0,95.65,469.51
2022-01-06 10:10:00,3140.482031259261,3286.06371718247,425.0317428327353,7.206378959933543,6.648247298326593,167.95,152.59,2.49,15.51,-1.64,3.03,0,155.08,323.03
2022-01-06 11:10:00,4658.434140909012,4848.882653910319,417.51665723633505,10.825060928513633,11.745525079458274,304.01,179.57,3.59,19.04,-0.98,2.76,0,183.16,487.17
2022-01-06 12:10:00,3317.3977637139665,3468.489218318048,422.10173095248695,7.659240347266319,8.518750859723184,156.27,185.55,3.24,20.1,-0.37,2.97,0,188.79,345.06000000000006
2022-01-06 13:10:00,4769.523750746329,4963.597599024663,415.65047684912867,11.13091240100254,12.83418369880301,382.93,129.4,3.94,18.57,-0.29,3.17,0,133.34,516.27
2022-01-06 14:10:00,1381.4633383700059,1477.8303743153954,423.47236188878753,3.2528347397590913,3.3639589466395474,34.62,112.43,1.78,14.62,-0.56,2.62,0,114.21,148.83
2022-01-06 15:10:00,556.1346838268831,630.0209011750826,416.71496162204704,1.4092185334995673,0.8475147339466185,12.87,57.02,0.88,8.62,-1.07,2.21,0,57.900000000000006,70.77000000000001
2022-01-06 16:10:00,-3.75,0.0,0.0,0.0,-1.9,0.0,0.0,0.0,0.0,-1.9,2.0,0,0.0,0.0
2022-01-06 17:10:00,-3.75,0.0,0.0,0.0,-3.11,0.0,0.0,0.0,0.0,-3.11,1.52,0,0.0,0.0
2022-01-06 18:10:00,-3.75,0.0,0.0,0.0,-4.19,0.0,0.0,0.0,0.0,-4.19,1.24,0,0.0,0.0
2022-01-06 19:10:00,-3.75,0.0,0.0,0.0,-4.48,0.0,0.0,0.0,0.0,-4.48,1.17,0,0.0,0.0
2022-01-06 20:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-2.78,0.0,0.0,0.0,0.0,-2.78,0.9,0,0.0,0.0
2022-01-06 21:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-2.79,0.0,0.0,0.0,0.0,-2.79,0.83,0,0.0,0.0
2022-01-06 22:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-2.94,0.0,0.0,0.0,0.0,-2.94,0.76,0,0.0,0.0
2022-01-06 23:10:00,-3.75,0.0,0.0,0.0,-3.27,0.0,0.0,0.0,0.0,-3.27,0.62,0,0.0,0.0
2022-01-07 00:10:00,-3.75,0.0,0.0,0.0,-3.39,0.0,0.0,0.0,0.0,-3.39,0.48,0,0.0,0.0
2022-01-07 01:10:00,-3.75,0.0,0.0,0.0,-3.61,0.0,0.0,0.0,0.0,-3.61,0.34,0,0.0,0.0
2022-01-07 02:10:00,-3.75,0.0,0.0,0.0,-3.57,0.0,0.0,0.0,0.0,-3.57,0.14,0,0.0,0.0
2022-01-07 03:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-3.6,0.0,0.0,0.0,0.0,-3.6,0.41,0,0.0,0.0
2022-01-07 04:10:00,-3.75,0.0,0.0,0.0,-3.5,0.0,0.0,0.0,0.0,-3.5,0.69,0,0.0,0.0
2022-01-07 05:10:00,-3.75,0.0,0.0,0.0,-3.93,0.0,0.0,0.0,0.0,-3.93,0.69,0,0.0,0.0
2022-01-07 06:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-4.17,0.0,0.0,0.0,0.0,-4.17,0.69,0,0.0,0.0
2022-01-07 07:10:00,-3.75,-0.0,0.0,-1.4117706356763344e-28,-4.56,0.0,0.0,0.0,0.0,-4.56,0.69,0,0.0,0.0
2022-01-07 08:10:00,53.00400390304153,113.6390528932776,400.40722457923226,0.26453807126366474,-4.458809412862271,0.0,11.59,0.17,2.56,-4.81,0.76,0,11.76,11.76
2022-01-07 09:10:00,4935.228173493645,5133.062755055848,420.3165520967211,11.383152735550292,10.109314976632957,423.43,88.73,2.06,9.91,-4.97,1.03,0,90.79,514.22
2022-01-07 10:10:00,6521.186418199376,6767.45641932383,412.0094357290966,15.310197308007393,14.37254070748596,597.58,89.92,3.62,15.59,-5.61,1.24,0,93.54,691.12
2022-01-07 11:10:00,6843.51685113067,7099.907496665312,409.9512150814519,16.142953456650474,15.362876005887813,624.0,102.33,4.5,19.14,-5.57,1.38,0,106.83,730.83
2022-01-07 12:10:00,6424.818091958866,6668.67508455192,410.4134372818495,15.145390263702902,15.356935149886487,578.55,108.24,4.73,20.22,-4.45,1.38,0,112.97,691.52
2022-01-07 13:10:00,5669.744620709701,5891.0368516344115,411.62785682380553,13.339804467128413,15.004680012632608,547.75,71.47,4.49,18.71,-2.86,1.38,0,75.96,623.71
2022-01-07 14:10:00,3983.421669526154,4153.961424646461,419.77563804101453,9.223753984388331,10.2883704320539,398.92,57.56,3.46,14.77,-3.01,1.24,0,61.02,459.94
2022-01-07 15:10:00,1098.2966661662183,1186.9238762037662,421.78414013817235,2.6229807477667895,2.813697962841676,185.92,43.29,1.78,8.77,-3.96,1.03,0,45.07,230.99
2022-01-07 16:10:00,-3.75,-0.0,0.0,-2.823541271352669e-28,-4.66,0.0,0.0,0.0,0.0,-4.66,0.83,0,0.0,0.0
2022-01-07 17:10:00,-3.75,0.0,0.0,2.823541271352669e-28,-3.83,0.0,0.0,0.0,0.0,-3.83,0.69,0,0.0,0.0
2022-01-07 18:10:00,-3.75,0.0,0.0,0.0,-4.19,0.0,0.0,0.0,0.0,-4.19,0.62,0,0.0,0.0
2022-01-07 19:10:00,-3.75,-0.0,0.0,-1.4117706356763344e-28,-4.56,0.0,0.0,0.0,0.0,-4.56,0.48,0,0.0,0.0
2022-01-07 20:10:00,-3.75,0.0,0.0,1.4117706356763344e-28,-5.16,0.0,0.0,0.0,0.0,-5.16,0.48,0,0.0,0.0
2022-01-07 21:10:00,-3.75,0.0,0.0,1.4117706356763344e-28,-5.36,0.0,0.0,0.0,0.0,-5.36,0.28,0,0.0,0.0
2022-01-07 22:10:00,-3.75,0.0,0.0,1.4117706356763344e-28,-5.41,0.0,0.0,0.0,0.0,-5.41,0.28,0,0.0,0.0
2022-01-07 23:10:00,-3.75,0.0,0.0,1.4117706356763344e-28,-5.48,0.0,0.0,0.0,0.0,-5.48,0.48,0,0.0,0.0
2022-01-08 00:10:00,-3.75,-0.0,0.0,-1.4117706356763344e-28,-5.45,0.0,0.0,0.0,0.0,-5.45,0.69,0,0.0,0.0
2022-01-08 01:10:00,-3.75,0.0,0.0,0.0,-5.28,0.0,0.0,0.0,0.0,-5.28,0.76,0,0.0,0.0
2022-01-08 02:10:00,-3.75,0.0,0.0,0.0,-5.19,0.0,0.0,0.0,0.0,-5.19,0.76,0,0.0,0.0
2022-01-08 03:10:00,-3.75,0.0,0.0,1.4117706356763344e-28,-4.97,0.0,0.0,0.0,0.0,-4.97,0.62,0,0.0,0.0
2022-01-08 04:10:00,-3.75,0.0,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,-4.8,0.55,0,0.0,0.0
2022-01-08 05:10:00,-3.75,-0.0,0.0,-1.4117706356763344e-28,-4.78,0.0,0.0,0.0,0.0,-4.78,0.48,0,0.0,0.0
2022-01-08 06:10:00,-3.75,0.0,0.0,0.0,-4.82,0.0,0.0,0.0,0.0,-4.82,0.55,0,0.0,0.0
2022-01-08 07:10:00,-3.75,0.0,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,-4.8,0.69,0,0.0,0.0
2022-01-08 08:10:00,8.980289427398567,68.69453609231734,393.21598490520444,0.1628371575581545,-4.83666166381098,0.0,7.13,0.11,2.62,-5.06,0.28,0,7.24,7.24
